'id','geom','v_id','lon','lat','typ','voltage','frequency','name','operator','ref','wkt_srid_4326','wkt_srid_3857'
1156,'0101000020E61000009870B3E1C77E184093AC3DDC1E814940',56958,6.123809363,51.0087542821,'joint','380000;110000;110000;380000;110000','50;50;50','','RWE','4529','SRID=4326;POINT(6.1238093629619 51.0087542821067)','SRID=3857;POINT(681699.339999999 6622842.39999999)'
1157,'0101000020E6100000D293011288B9234098D3CE68FFBE4A40',57288,9.8623662593,53.4921694765,'joint','380000;110000;110000;380000;110000','50;50','E;F;UB8;UB9;E;F','transpower (HEW!!!)','E;F;UB8;UB9','SRID=4326;POINT(9.86236625928169 53.4921694764991)','SRID=3857;POINT(1097873.59 7074559.94999999)'
1158,'0101000020E6100000049F3C3C247A2440F62D2AB18BFC4840',52452,10.2385577034,49.973013063,'joint','380000;110000;110000;380000;110000','','Grafenrheinfeld - Eltmann;Grafenrheinfeld - Oberhaid;Haßfurt - Heidenfeld - Schwebheim;Brünnstadt - Knetzgau;Haßfurt - Heidenfeld - Schwebheim;Brünnstadt - Heidenfeld - Schwebheim;Grafenrheinfeld - Eltmann;Grafenrheinfeld - Oberhaid;Brünnstadt - Heidenfeld - Schwebheim;Brünnstadt - Knetzgau','TenneT TSO GmbH;E.ON Netz GmbH','422;423;121;152','SRID=4326;POINT(10.2385577033997 49.973013063045)','SRID=3857;POINT(1139751.03 6441603.49)'
1159,'0101000020E6100000AA0390D8B2272140FD67849D1C914840',54393,8.5775363613,49.1336857697,'joint','380000;110000;110000;380000;110000','50;50;50;50','','','','SRID=4326;POINT(8.57753636129367 49.1336857697024)','SRID=3857;POINT(954846.979999999 6297575.58999999)'
1160,'0101000020E6100000FA26496F114020404C107AFD31ED4940',54179,8.1251330163,51.8530880781,'joint','380000;110000;110000;380000;110000','50;50;50','','RWE','4373','SRID=4326;POINT(8.12513301628086 51.8530880781187)','SRID=3857;POINT(904485.669999999 6773605.35999999)'
1161,'0101000020E61000004B35F65AF9FF2440752DEE1A6CB64A40',54589,10.4999493051,53.4251741088,'joint','380000;110000;110000;380000;110000','50;50;50','Krümmel - Görries;Krümmel - Görries','50Hertz Transmission','304;167','SRID=4326;POINT(10.4999493051097 53.4251741087891)','SRID=3857;POINT(1168849.01 7062034.15)'
1162,'0101000020E61000000F86228F1CC71840E16BC56A24684940',57127,6.1944448819,50.8136113609,'joint','380000;110000;110000;380000;110000','50;50;50','380 kV Röhe Nord/110 kV Velau Nord/110 kV Velau Süd;380 kV Röhe Nord','','','SRID=4326;POINT(6.19444488189903 50.8136113609287)','SRID=3857;POINT(689562.449999999 6588389.72)'
1163,'0101000020E610000097716975CEF72240714781656C584840',53234,9.4839970294,48.6908079988,'joint','380000;110000;110000;380000;110000','50;50;50','AL1-BZW 380 kV, BZW-WDL/MEZ 380 kV, REI-WEN 110 kV, BZW-KIN 110 kV;REI-WEN 110 kV, BZW-REI 110 kV;AL1-BZW 380 kV, BZW-WDL/MEZ 380 kV, BZW-REI 110 kV, BZW-KIN 110 kV','Neckarwerke','','SRID=4326;POINT(9.48399702942042 48.690807998776)','SRID=3857;POINT(1055753.72 6222559.89999999)'
1164,'0101000020E6100000F094C90051F81B404207F3817EC14940',55252,6.9924965022,51.511673206,'joint','380000;110000;110000;380000;110000','','Altendorf West+Vogelheim Ost;Büscherhof West+Kusenhorst;Altendorf West+Vogelheim Ost','RWE','4162','SRID=4326;POINT(6.99249650221212 51.511673206011)','SRID=3857;POINT(778401.15 6712306.78)'
1165,'0101000020E6100000E117B385193C1C405B34A62EB3674940',51955,7.0586911097,50.8101557075,'joint','380000;110000;110000;380000;110000','50;50;50','380 kV Siegtal Nord|Süd; 110 kV Stockem Ost;110 kV Stockem West;380 kV Siegtal Nord|Süd; 110 kV Stockem Ost|West','RWE','4103','SRID=4326;POINT(7.05869110971068 50.8101557075067)','SRID=3857;POINT(785769.899999999 6587780.91999999)'
1166,'0101000020E6100000D0C23BF745BC23409A12A54FC7BA4840',52759,9.8677212964,49.4592074924,'joint','380000;110000;110000;380000;110000','','Grafenrheinfeld - Kupferzell;Grafenrheinfeld - Kupferzell','Energieversorgung Schwaben AG','348','SRID=4326;POINT(9.86772129635338 49.4592074924487)','SRID=3857;POINT(1098469.71 6353141.56)'
1167,'0101000020E6100000C62149CEF1472140E91D947867F24940',52778,8.6405167069,51.8937826846,'joint','380000;110000;110000;380000;110000','','','','3021','SRID=4326;POINT(8.64051670687412 51.8937826846339)','SRID=3857;POINT(961857.920000001 6780942.74)'
1168,'0101000020E610000099B1697D08EC21409B68C0888F694940',53105,8.9610022728,50.8246928157,'joint','380000;110000;110000;380000;110000','50;50','','TenneT','3002','SRID=4326;POINT(8.96100227275092 50.8246928157325)','SRID=3857;POINT(997534.210000001 6590342.3)'
1169,'0101000020E610000007F860379F3421404C7DE197F3934840',54394,8.6027772241,49.1558713771,'joint','380000;110000;110000;380000;110000','50;50;50','','EnBW','','SRID=4326;POINT(8.60277722414686 49.1558713770888)','SRID=3857;POINT(957656.78 6301351.01)'
1170,'0101000020E610000059D72945468B224069269209A34A4840',53395,9.2720204938,48.5831005062,'joint','380000;110000;110000;380000;110000','','BZW-WDL/MEZ 380 kV, TRS-WDL 220 kV;MEZ-NUR 110 kV, MEZ-WEN 110 kV;BZW-WDL/MEZ 380 kV, TRS-WDL 220 kV, MEZ-WEN 110 kV, MEZ-NUR 110 kV','EnBW','','SRID=4326;POINT(9.27202049384839 48.5831005061744)','SRID=3857;POINT(1032156.6 6204416.07)'
1171,'0101000020E6100000CA09EA7D94FA1B407B83542C2EBC4940',55247,6.9947070765,51.4701590932,'joint','380000;110000;110000;380000;110000','','110kV Altendorf Ost+Vogelheim Ost','RWE','4125','SRID=4326;POINT(6.99470707646328 51.4701590931572)','SRID=3857;POINT(778647.230000001 6704884.60999999)'
1172,'0101000020E6100000A47A5B9FA58E21403BC30BD0FFFB4840',52231,8.7786073493,49.9687442834,'joint','380000;110000;110000;380000;220000','','2 x 380 kV, 2 x 220 kV, 2 x 110 kV;2 x 380 kV, 2 x 220 kV','','','SRID=4326;POINT(8.77860734931648 49.9687442834315)','SRID=3857;POINT(977230.1 6440864.66)'
1173,'0101000020E6100000ABBD7B15DCA61D407C17FF642C3C4A40',55166,7.4129489285,52.4701048132,'joint','380000;110000;110000;380000;380000','50;50;50','110kV Rühle Ost,110kV Hanekenfähr-Holthausen','Amprion','4310','SRID=4326;POINT(7.41294892852549 52.4701048131528)','SRID=3857;POINT(825205.7 6885576.87999999)'
1174,'0101000020E61000003443A8E2DC6422404FE93CF5F06C4B40',38386,9.1969977217,54.8511034534,'substation','380000;110000;20000','50','Umspannwerk Jardelund','TenneT','','SRID=4326;POINT(9.19699772171007 54.85110345339)','SRID=3857;POINT(1023805.10320766 7333021.79003851)'
1175,'0101000020E610000005245B473D6B214040DF3A326BA74840',57917,8.7094518946,49.3079588687,'joint','380000;110000;20000','','HUEFF-WIESL-NEURO;LEIMN-WIESL-BAIER','','','SRID=4326;POINT(8.70945189464147 49.3079588687383)','SRID=3857;POINT(969531.75 6327278.03999999)'
1176,'0101000020E610000079C7B88AF9A5264020AD6A2E1F284940',52473,11.3241694785,50.3134515782,'joint','380000;110000;20000;380000;110000;20000','','Redwitz - Remptendorf;Windheim - Redwitz;Redwitz - Remptendorf;Redwitz - Remptendorf;Windheim - Redwitz','TenneT TSO GmbH','413;414','SRID=4326;POINT(11.3241694784699 50.3134515782242)','SRID=3857;POINT(1260600.78 6500738.14)'
1177,'0101000020E610000053611EBCB37323403FE7A0470C254B40',75600,9.725980643,54.2894372497,'merge','380000;110000;220000;110000','50;50;50','Audorf;Kraftwerk Audorf;Audorf','TenneT','','SRID=4326;POINT(9.72598064299442 54.2894372497235)','SRID=3857;POINT(1082691.21264337 7225163.93459263)'
1178,'0101000020E6100000D7B77AEB2FAB1C407075EEBBAEB04940',55505,7.1671749872,51.3803324618,'joint','380000;110000;220000;110000','50;50','220kV Laer West+Pöppinghausen Ost;110kV Prov.Hattingen - Steinenhaus','RWE','4339','SRID=4326;POINT(7.1671749871875 51.3803324617719)','SRID=3857;POINT(797846.269999999 6688847.88999999)'
1179,'0101000020E6100000FBDEFB00D38C1C40EAC65672D0C24940',52562,7.1375236658,51.5219862865,'joint','380000;110000;220000;380000;220000;110000','50','380kV Herne 1A','RWE','4129','SRID=4326;POINT(7.13752366578387 51.5219862865177)','SRID=3857;POINT(794545.5 6714151.67)'
1180,'0101000020E61000009C741EAA3D5C1F40CE6B8897C23B4A40',55280,7.8400789815,52.4668759743,'joint','380000;110000;220000;380000;220000;110000','50;50','','Amprion','4584','SRID=4326;POINT(7.84007898150335 52.466875974285)','SRID=3857;POINT(872753.6 6884986.86999999)'
1181,'0101000020E6100000D86E2D6FF0411D4058525C4518B94940',75603,7.3143937465,51.4460531903,'merge','380000;110000;380000','50;50','Station Witten;Witten','RWE','','SRID=4326;POINT(7.31439374651719 51.4460531903066)','SRID=3857;POINT(814234.587323799 6700577.89489362)'
1182,'0101000020E61000003E92A0D5450F2040BDE21CB8A7B44940',54540,8.0298296698,51.4113683835,'joint','380000;110000;380000','50;50','','RWE','4308','SRID=4326;POINT(8.02982966981028 51.4113683835071)','SRID=3857;POINT(893876.550000001 6694385.16)'
1183,'0101000020E610000091DCDC108F141D40710AF6BABB534A40',54100,7.270077003,52.6541665746,'joint','380000;110000;380000','50;50;50','','Amprion','4121','SRID=4326;POINT(7.2700770029834 52.6541665746089)','SRID=3857;POINT(809301.269999999 6919282.55)'
1184,'0101000020E6100000405075D7002621401818B02AB1904840',54389,8.5742251712,49.1304067001,'joint','380000;110000;380000','50;50;50','2x 380 kV','Transnet BW','','SRID=4326;POINT(8.5742251711564 49.1304067001185)','SRID=3857;POINT(954478.379999999 6297017.71999999)'
1185,'0101000020E6100000679ACC579AB4294055D165B5D9614840',75714,12.8527400434,48.7644564387,'merge','380000;110000;380000;110000','','Umspannwerk Plattling;Umspannwerk Plattling','TenneT TSO GmbH','PLA','SRID=4326;POINT(12.8527400433788 48.7644564387471)','SRID=3857;POINT(1430760.47692725 6234988.67608294)'
1186,'0101000020E6100000DD7609D55096224036DB992DE66E4840',51885,9.2935854506,48.866399479,'joint','380000;110000;380000;110000','50;16.7;50;16.7','Anlage 372 ; MUHLHS-WDLNG, MULHS-PULVE;Bahn Plochingen - Stuttgart 110 kV;Anlage 336','DB_Energie','','SRID=4326;POINT(9.29358545055896 48.8663994790317)','SRID=3857;POINT(1034557.2 6252222.51)'
1187,'0101000020E6100000B7B6BDE53691244083D93EF9F2A44A40',53067,10.2836219591,53.2886649663,'joint','380000;110000;380000;110000','50;50;50','','TenneT','','SRID=4326;POINT(10.2836219591221 53.288664966286)','SRID=3857;POINT(1144767.56 7036572.65)'
1188,'0101000020E61000008F74CBCCB76724407A071896F0804940',58444,10.2025741576,51.0073421113,'joint','380000;110000;380000;110000','50;16.7;50;16.7','449 Mecklar - Vieselbach;450 Mecklar - Eisenach;Weimar - Bebra;380 kV 449 Mecklar - Vieselbach; 450 Mecklar - Eisenach; 110 Kv Bahnstrom Weimar - Bebra 1|2','50Hertz','449;450','SRID=4326;POINT(10.2025741575583 51.0073421113329)','SRID=3857;POINT(1135745.36 6622592.56)'
1189,'0101000020E61000007B877DAF3EF420409C346EECF90B4940',52067,8.4770407525,50.0935645617,'joint','380000;110000;380000;110000','50;50;50','380 kV Hessen Ost; Trebur Nord+Süd;110 kV Kriftel Nord+Süd','RWE','','SRID=4326;POINT(8.47704075248088 50.0935645616639)','SRID=3857;POINT(943659.86 6462495.37000001)'
1190,'0101000020E610000094F2F4D775CD19404B8EFFA6C76F4940',52788,6.4506448501,50.8732804058,'joint','380000;110000;380000;110000','50;50;50','380 kV Kirchberg Süd; Selfkant weiss;110 kV Berg Ost; Lindern Ost;380 kV Kirchberg Süd; Selfkant weiss; 110 kV Berg Ost; Lindern Ost','RWE','4529','SRID=4326;POINT(6.45064485008756 50.8732804057914)','SRID=3857;POINT(718082.500000001 6598909.02999999)'
1191,'0101000020E61000005AADA9F14BA42040C2300DBC5F5D4940',56626,8.3208919067,50.7294840874,'joint','380000;110000;380000;110000','50;50','','','','SRID=4326;POINT(8.32089190670256 50.7294840874106)','SRID=3857;POINT(926277.45 6573581.36999999)'
1192,'0101000020E6100000F097E7793F4722404F09EDD8C8A84840',57899,9.1391561599,49.3186293752,'joint','380000;110000;380000;110000','','','','','SRID=4326;POINT(9.13915615989751 49.3186293752102)','SRID=3857;POINT(1017366.21 6329100.09)'
1193,'0101000020E6100000FF1AFC7FA704264062A27816A0604940',66395,11.0090904231,50.7548854913,'joint','380000;110000;380000;110000','50','467, 468;Ar - Law 2, Sti - Law3;467, 468','50Hertz;Thüringer_Energienetze','Ar - Law 2;Sti - Law 3','SRID=4326;POINT(11.0090904231306 50.7548854912791)','SRID=3857;POINT(1225526.34 6578049.8)'
1194,'0101000020E6100000EFC6029869C51B408BF6505ACFCC4940',52350,6.9427856209,51.6000779052,'joint','380000;110000;380000;110000','50','380kV Kusenhorst+Lippe Süd;110kV Zweckel Ost+West','RWE','4579','SRID=4326;POINT(6.94278562085104 51.6000779052093)','SRID=3857;POINT(772867.359999999 6728134.93)'
1195,'0101000020E610000057A275E515FA254092CA52F4F2484940',52726,10.9884483057,50.5699143795,'joint','380000;110000;380000;110000','50;50;50','','50Hertz;TEN','','SRID=4326;POINT(10.9884483057114 50.5699143795256)','SRID=3857;POINT(1223228.47 6545566.28999999)'
1196,'0101000020E61000005B4E9C94C4C92240DD6C082AED5B4840',52912,9.3940779153,48.7181751767,'joint','380000;110000;380000;110000','16.7;50;16.7','Anlage 315;Amstetten - Plochingen;RWE-Donauleitung; Amstetten - Plochingen','RWE;EnBW','','SRID=4326;POINT(9.39407791526826 48.7181751767291)','SRID=3857;POINT(1045743.97 6227176.21)'
1197,'0101000020E61000004EA4054E10121D4027E9C57331544A40',54099,7.2676403228,52.6577591626,'joint','380000;110000;380000;110000','50;50;50','','Amprion','4121','SRID=4326;POINT(7.26764032277522 52.6577591625558)','SRID=3857;POINT(809030.02 6919941.84)'
1198,'0101000020E61000008564F73CB1C02340EBCD3AC108B34840',55560,9.8763522198,49.3987046754,'joint','380000;110000;380000;110000','','Grafenrheinfeld - Kupferzell;Grafenrheinfeld - Kupferzell','EnBW','348','SRID=4326;POINT(9.87635221977167 49.3987046754008)','SRID=3857;POINT(1099430.5 6342786.01999999)'
1199,'0101000020E61000001788F9132BF7204046953B7EC34B4940',53669,8.4827505343,50.5919034759,'joint','380000;110000;380000;110000','50','','TenneT;EON_Netz','Leitung 3005','SRID=4326;POINT(8.48275053425827 50.5919034758504)','SRID=3857;POINT(944295.47 6549421.18999999)'
1200,'0101000020E610000084F81D3341EE2040336DAC703C054840',54416,8.4653411841,48.0409069864,'joint','380000;110000;380000;110000','','Donaueschingen blau','Energiedienst','','SRID=4326;POINT(8.46534118405203 48.0409069864203)','SRID=3857;POINT(942357.470000001 6113663.00000001)'
1201,'0101000020E6100000DFCD616FC84E2140C59BDA652A4C4940',54595,8.6538729483,50.5950438802,'joint','380000;110000;380000;110000','50;50','','EON_Netz','Leitung 3023','SRID=4326;POINT(8.65387294834994 50.595043880217)','SRID=3857;POINT(963344.730000001 6549971.88)'
1202,'0101000020E61000003A25F2936AC22340612B5A2613B74840',55120,9.879719375,49.4302719059,'joint','380000;110000;380000;110000','','Grafenrheinfeld - Kupferzell;Grafenrheinfeld - Kupferzell','Energieversorgung Schwaben AG','348','SRID=4326;POINT(9.87971937495114 49.4302719059258)','SRID=3857;POINT(1099805.33 6348187.40999999)'
1203,'0101000020E610000003B55A95A1C220400BD8FC5BBDAB4940',54533,8.3801390336,51.3417162881,'joint','380000;110000;380000;110000','50;50;50','380kV Sauerland Nord+Süd','RWE','1528','SRID=4326;POINT(8.38013903362526 51.3417162880506)','SRID=3857;POINT(932872.81 6681963.43)'
1204,'0101000020E6100000D76F29ECDFAC1C40B554160F8DB04940',55506,7.1688229466,51.3793047771,'joint','380000;110000;380000;110000','50;50','380kV Kemnade Süd;110kV Prov.Hattingen - Steinenhaus','RWE','4339','SRID=4326;POINT(7.16882294657622 51.3793047770536)','SRID=3857;POINT(798029.719999999 6688664.6)'
1205,'0101000020E610000048EC76F9EF01264035E70678096A4940',65920,11.0037839849,50.8284139665,'joint','380000;110000;380000;110000','50;16.7;16.7','380 kV 467; 468; 110 kV Bahnstrom Eischleben - Wolfsberg 1|2;467, 468;Eischleben - Wolfsberg','50Hertz;DB Energie GmbH','346','SRID=4326;POINT(11.0037839849157 50.8284139665324)','SRID=3857;POINT(1224935.62999999 6590998.08)'
1206,'0101000020E61000004036CDCDD0552440055320A084C74A40',52064,10.1676086724,53.5587349089,'joint','380000;110000;380000;110000','50;50;50','Hamburg/Ost - Hamburg/Nord;Hamburg/Ost - Hamburg/Nord','50Hertz','NB1;NB2;961;962','SRID=4326;POINT(10.1676086724284 53.558734908851)','SRID=3857;POINT(1131853.02 7087024.98)'
1207,'0101000020E6100000CB35C7F3EF1321404C099A99329D4A40',52213,8.5389400654,53.2281066897,'joint','380000;110000;380000;110000','50;50','3103 Dollern-(Niedervieland/Unterweser)-Alfstedt;1163 Farge-Surheide-Uthlede;3103 Dollern-(Niedervieland/Unterweser)-Alfstedt;1163 Farge-Surheide-Uthlede','TenneT','3103','SRID=4326;POINT(8.53894006544842 53.2281066896563)','SRID=3857;POINT(950550.46 7025303.44999999)'
1208,'0101000020E61000007C301F69ED6D1C405299DD4BAE684940',53071,7.1073509622,50.8178191025,'joint','380000;110000;380000;110000','50;50;50','380 kV Siegtal Nord|Süd; 110 kV Stockem Ost|West;380 kV Siegtal Nord|Süd;110 kV Stockem Ost|West','RWE','4103','SRID=4326;POINT(7.10735096218934 50.8178191024805)','SRID=3857;POINT(791186.69 6589131.08)'
1209,'0101000020E6100000EDD240E48E1122403D4DDC78EF724840',53196,9.0342933015,48.8979331089,'joint','380000;110000;380000;110000','','Philippsburg - Pulverdingen;Philippsburg - Pulverdingen','EnBW','Anlage 337','SRID=4326;POINT(9.03429330149944 48.8979331088726)','SRID=3857;POINT(1005692.93 6257560.49000001)'
1210,'0101000020E610000089AD4BEB7CDB25402FAD8BFAA71E4840',53443,10.9286874323,48.2395013029,'joint','380000;110000;380000;110000','','','Lechwerke','L11;A12;B6/2;R6/2','SRID=4326;POINT(10.9286874322777 48.2395013029112)','SRID=3857;POINT(1216575.92 6146792.21)'
1211,'0101000020E6100000FEAF5DED6EA62540573C064AAEC14A40',55048,10.8250650575,53.513131383,'joint','380000;110000;380000;110000','50;50;50','Krümmel - Görries;Görries - Boizenburg;Krümmel - Görries','50Hertz','419;420','SRID=4326;POINT(10.8250650574555 53.5131313829849)','SRID=3857;POINT(1205040.73 7078483.16000001)'
1212,'0101000020E6100000F6C9C8CC868C1C409D90CC9EE8C64940',52565,7.137232971,51.5539740085,'joint','380000;110000;380000;110000','','110kV Herten Ost+West','RWE','4534','SRID=4326;POINT(7.13723297095793 51.5539740084507)','SRID=3857;POINT(794513.140000001 6719876.56)'
1213,'0101000020E61000005E4C6AE9D1D02640F3D071AA871C4840',53056,11.4078514998,48.2228901916,'joint','380000;110000;380000;110000','50;16.7;50;16.7','Oberbachern - Menzing;Karlsfeld - Augsburg;Oberbachern - Menzing;Karlsfeld - Augsburg','Stadtwerke München','439;440','SRID=4326;POINT(11.4078514997729 48.2228901916259)','SRID=3857;POINT(1269916.22 6144016.25)'
1214,'0101000020E61000006AC1E743854B2140B103C2A1C34D4940',54590,8.6475011082,50.6075327108,'joint','380000;110000;380000;110000','50','','TenneT','Leitung 3005','SRID=4326;POINT(8.64750110820815 50.607532710775)','SRID=3857;POINT(962635.420000001 6552162.24)'
1215,'0101000020E6100000F0E9FB9C47C91E4093D02C06433C4A40',56939,7.6965622453,52.4707954139,'joint','380000;110000;380000;110000','50;50;50','380kV Bramgau + Niedersachsen Süd','Amprion','4583','SRID=4326;POINT(7.69656224525032 52.4707954138586)','SRID=3857;POINT(856777.390000001 6885703.08000001)'
1216,'0101000020E6100000207AC4A372992140EEC044AD582D4940',51870,8.7997027566,50.3542687021,'joint','380000;110000;380000;110000','','','','Leitung 3023','SRID=4326;POINT(8.79970275662805 50.354268702098)','SRID=3857;POINT(979578.430000001 6507856.49999999)'
1217,'0101000020E6100000607965268DA1284045704AE656984940',52127,12.3155300139,51.1901519645,'joint','380000;110000;380000;110000','50;50','589,590 Pulgar-Vieselbach;589,590 Pulgar-Vieselbach','50Hertz Transmission','589;590','SRID=4326;POINT(12.3155300139303 51.1901519645185)','SRID=3857;POINT(1370958.53 6654998.58)'
